DATE/TIME,CODE,SPACE,FLOOR,EVENT
1/17/2023 4:15:12 PM,SI18ZC02BSF/DC03 ,027009018,SF/DC03 TP1,Vacant
1/17/2023 4:15:10 PM,SI34ZC02BSF/DC03 ,027009034,SF/DC03 TP1,Vacant
1/17/2023 4:14:19 PM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Vacant
1/17/2023 4:14:14 PM,SI11ZC01BSF/DC03 ,027008011,SF/DC03 TP1,Vacant
1/17/2023 4:13:04 PM,SI57ZC01ASF/DC03 ,027006057,SF/DC03 TP1,Vacant
1/17/2023 4:12:30 PM,SI42ZC01ASF/DC03 ,027006042,SF/DC03 TP1,Vacant
1/17/2023 4:12:25 PM,SI14ZC02ASF/DC03 ,027007014,SF/DC03 TP1,Vacant
1/17/2023 4:12:23 PM,SI52ZC02ASF/DC03 ,027007052,SF/DC03 TP1,Vacant
1/17/2023 4:12:15 PM,SI38ZC01ASF/DC03 ,027006038,SF/DC03 TP1,Occupied
1/17/2023 4:12:11 PM,SI23ZC01ASF/DC03 ,027006023,SF/DC03 TP1,Vacant
1/17/2023 4:12:06 PM,SI49ZC01BSF/DC03 ,027008049,SF/DC03 TP1,Vacant
1/17/2023 4:11:34 PM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Vacant
1/17/2023 4:10:44 PM,SI29ZC01BSF/DC03 ,027008029,SF/DC03 TP1,Vacant
1/17/2023 4:09:49 PM,SI21ZC02ASF/DC03 ,027007021,SF/DC03 TP1,Vacant
1/17/2023 4:09:49 PM,SI16ZC02ASF/DC03 ,027007016,SF/DC03 TP1,Vacant
1/17/2023 4:07:52 PM,SI41ZC02BSF/DC03 ,027009041,SF/DC03 TP1,Vacant
1/17/2023 4:07:33 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Vacant
1/17/2023 4:07:18 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Occupied
1/17/2023 4:07:02 PM,SI60ZC01BSF/DC03 ,027008060,SF/DC03 TP1,Vacant
1/17/2023 4:06:51 AM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Vacant
1/17/2023 4:06:38 AM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Occupied
1/17/2023 4:06:11 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Vacant
1/17/2023 4:05:54 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Occupied
1/17/2023 4:05:32 PM,SI31ZC02BSF/DC03 ,027009031,SF/DC03 TP1,Vacant
1/17/2023 4:05:26 PM,SI56ZC01ASF/DC03 ,027006056,SF/DC03 TP1,Vacant
1/17/2023 4:05:25 PM,SI36ZC02BSF/DC03 ,027009036,SF/DC03 TP1,Vacant
1/17/2023 4:05:19 PM,SI10ZC01BSF/DC03 ,027008010,SF/DC03 TP1,Vacant
1/17/2023 4:04:58 PM,SI59ZC02ASF/DC03 ,027007059,SF/DC03 TP1,Vacant
1/17/2023 4:03:29 PM,SI15ZC01ASF/DC03 ,027006015,SF/DC03 TP1,Vacant
1/17/2023 4:03:14 PM,SI32ZC02ASF/DC03 ,027007032,SF/DC03 TP1,Vacant
1/17/2023 4:03:04 PM,SI32ZC02ASF/DC03 ,027007032,SF/DC03 TP1,Occupied
1/17/2023 4:02:53 PM,SI13ZC02ASF/DC03 ,027007013,SF/DC03 TP1,Vacant
1/17/2023 4:02:11 PM,SI03ZC01BSF/DC03 ,027008003,SF/DC03 TP1,Vacant
1/17/2023 4:01:58 PM,SI66ZC02BSF/DC03 ,027009066,SF/DC03 TP1,Vacant
1/17/2023 4:01:15 PM,SI54ZC01ASF/DC03 ,027006054,SF/DC03 TP1,Vacant
1/17/2023 4:01:02 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/17/2023 4:00:21 AM,SI09ZC02ASF/DC03 ,027007009,SF/DC03 TP1,Vacant
1/17/2023 3:59:48 AM,SI09ZC02ASF/DC03 ,027007009,SF/DC03 TP1,Occupied
1/17/2023 3:59:05 PM,SI60ZC02BSF/DC03 ,027009060,SF/DC03 TP1,Vacant
1/17/2023 3:58:56 PM,SI72ZC02ASF/DC03 ,027007072,SF/DC03 TP1,Vacant
1/17/2023 3:57:45 PM,SI64ZC02BSF/DC03 ,027009064,SF/DC03 TP1,Vacant
1/17/2023 3:56:29 PM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Vacant
1/17/2023 3:53:31 PM,SI55ZC02BSF/DC03 ,027009055,SF/DC03 TP1,Vacant
1/17/2023 3:52:30 AM,SI50ZC01ASF/DC03 ,027006050,SF/DC03 TP1,Vacant
1/17/2023 3:52:24 AM,SI50ZC01ASF/DC03 ,027006050,SF/DC03 TP1,Occupied
1/17/2023 3:51:41 PM,SI18ZC01ASF/DC03 ,027006018,SF/DC03 TP1,Vacant
1/17/2023 3:51:23 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Vacant
1/17/2023 3:51:06 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Occupied
1/17/2023 3:51:00 PM,SI40ZC01ASF/DC03 ,027006040,SF/DC03 TP1,Vacant
1/17/2023 3:51:00 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Vacant
1/17/2023 3:50:49 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Occupied
1/17/2023 3:50:01 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Vacant
1/17/2023 3:49:46 PM,SI26ZC01ASF/DC03 ,027006026,SF/DC03 TP1,Vacant
1/17/2023 3:49:46 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Occupied
1/17/2023 3:49:39 PM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Vacant
1/17/2023 3:47:22 PM,SI75ZC01BSF/DC03 ,027008075,SF/DC03 TP1,Vacant
1/17/2023 3:47:01 AM,SI40ZC02ASF/DC03 ,027007040,SF/DC03 TP1,Vacant
1/17/2023 3:46:48 AM,SI40ZC02ASF/DC03 ,027007040,SF/DC03 TP1,Occupied
1/17/2023 3:45:29 AM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Vacant
1/17/2023 3:45:23 AM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Occupied
1/17/2023 3:44:01 PM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Vacant
1/17/2023 3:43:48 PM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Occupied
1/17/2023 3:42:40 AM,SI24ZC02ASF/DC03 ,027007024,SF/DC03 TP1,Vacant
1/17/2023 3:42:31 AM,SI24ZC02ASF/DC03 ,027007024,SF/DC03 TP1,Occupied
1/17/2023 3:42:09 PM,SI65ZC01BSF/DC03 ,027008065,SF/DC03 TP1,Vacant
1/17/2023 3:41:44 PM,SI12ZC02ASF/DC03 ,027007012,SF/DC03 TP1,Vacant
1/17/2023 3:38:39 PM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Vacant
1/17/2023 3:38:20 PM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Vacant
1/17/2023 3:38:07 PM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Occupied
1/17/2023 3:37:37 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Vacant
1/17/2023 3:37:28 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Occupied
1/17/2023 3:36:15 PM,SI38ZC01ASF/DC03 ,027006038,SF/DC03 TP1,Vacant
1/17/2023 3:35:28 PM,SI48ZC01ASF/DC03 ,027006048,SF/DC03 TP1,Vacant
1/17/2023 3:35:12 AM,SI05ZC01ASF/DC03 ,027006005,SF/DC03 TP1,Vacant
1/17/2023 3:35:01 PM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Vacant
1/17/2023 3:34:49 AM,SI05ZC01ASF/DC03 ,027006005,SF/DC03 TP1,Occupied
1/17/2023 3:34:39 PM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Vacant
1/17/2023 3:34:30 PM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Occupied
1/17/2023 3:34:20 PM,SI53ZC01BSF/DC03 ,027008053,SF/DC03 TP1,Vacant
1/17/2023 3:34:09 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Vacant
1/17/2023 3:34:06 PM,SI71ZC01BSF/DC03 ,027008071,SF/DC03 TP1,Vacant
1/17/2023 3:33:58 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Occupied
1/17/2023 3:33:51 PM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Vacant
1/17/2023 3:32:34 PM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Vacant
1/17/2023 3:32:24 PM,SI63ZC02BSF/DC03 ,027009063,SF/DC03 TP1,Vacant
1/17/2023 3:32:19 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Vacant
1/17/2023 3:32:00 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Occupied
1/17/2023 3:31:27 AM,SI14ZC02BSF/DC03 ,027009014,SF/DC03 TP1,Vacant
1/17/2023 3:31:18 PM,SI38ZC01BSF/DC03 ,027008038,SF/DC03 TP1,Vacant
1/17/2023 3:31:17 AM,SI14ZC02BSF/DC03 ,027009014,SF/DC03 TP1,Occupied
1/17/2023 3:31:01 PM,SI38ZC01BSF/DC03 ,027008038,SF/DC03 TP1,Occupied
1/17/2023 3:30:06 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Vacant
1/17/2023 3:28:24 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Vacant
1/17/2023 3:28:20 PM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Vacant
1/17/2023 3:28:15 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Occupied
1/17/2023 3:28:05 PM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Occupied
1/17/2023 3:27:52 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Vacant
1/17/2023 3:27:35 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Occupied
1/17/2023 3:26:50 AM,SI20ZC02BSF/DC03 ,027009020,SF/DC03 TP1,Vacant
1/17/2023 3:26:29 AM,SI20ZC02BSF/DC03 ,027009020,SF/DC03 TP1,Occupied
1/17/2023 3:25:09 AM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Vacant
1/17/2023 3:24:50 AM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Occupied
1/17/2023 3:24:16 PM,SI48ZC02BSF/DC03 ,027009048,SF/DC03 TP1,Vacant
1/17/2023 3:23:40 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Vacant
1/17/2023 3:23:23 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Occupied
1/17/2023 3:23:19 PM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Vacant
1/17/2023 3:23:07 AM,SI26ZC01BSF/DC03 ,027008026,SF/DC03 TP1,Vacant
1/17/2023 3:23:00 PM,SI42ZC02BSF/DC03 ,027009042,SF/DC03 TP1,Vacant
1/17/2023 3:22:50 AM,SI26ZC01BSF/DC03 ,027008026,SF/DC03 TP1,Occupied
1/17/2023 3:21:54 PM,SI32ZC02BSF/DC03 ,027009032,SF/DC03 TP1,Vacant
1/17/2023 3:20:45 PM,SI27ZC01BSF/DC03 ,027008027,SF/DC03 TP1,Vacant
1/17/2023 3:20:01 PM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Vacant
1/17/2023 3:19:00 PM,SI06ZC01BSF/DC03 ,027008006,SF/DC03 TP1,Vacant
1/17/2023 3:18:28 PM,SI50ZC01ASF/DC03 ,027006050,SF/DC03 TP1,Vacant
1/17/2023 3:16:31 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Vacant
1/17/2023 3:16:14 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Occupied
1/17/2023 3:15:28 PM,SI05ZC02ASF/DC03 ,027007005,SF/DC03 TP1,Vacant
1/17/2023 3:13:24 PM,SI46ZC01BSF/DC03 ,027008046,SF/DC03 TP1,Vacant
1/17/2023 3:13:17 AM,SI02ZC02ASF/DC03 ,027007002,SF/DC03 TP1,Vacant
1/17/2023 3:13:11 AM,SI20ZC02BSF/DC03 ,027009020,SF/DC03 TP1,Vacant
1/17/2023 3:12:59 AM,SI02ZC02ASF/DC03 ,027007002,SF/DC03 TP1,Occupied
1/17/2023 3:12:28 AM,SI20ZC02BSF/DC03 ,027009020,SF/DC03 TP1,Occupied
1/17/2023 3:12:27 PM,SI68ZC02ASF/DC03 ,027007068,SF/DC03 TP1,Vacant
1/17/2023 3:12:17 PM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Vacant
1/17/2023 3:12:00 PM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Occupied
1/17/2023 3:11:33 PM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Vacant
1/17/2023 3:09:40 PM,SI33ZC01ASF/DC03 ,027006033,SF/DC03 TP1,Vacant
1/17/2023 3:09:37 AM,SI35ZC02ASF/DC03 ,027007035,SF/DC03 TP1,Vacant
1/17/2023 3:09:30 AM,SI35ZC02ASF/DC03 ,027007035,SF/DC03 TP1,Occupied
1/17/2023 3:06:57 AM,SI53ZC02ASF/DC03 ,027007053,SF/DC03 TP1,Vacant
1/17/2023 3:06:42 AM,SI53ZC02ASF/DC03 ,027007053,SF/DC03 TP1,Occupied
1/17/2023 3:06:05 PM,SI05ZC01ASF/DC03 ,027006005,SF/DC03 TP1,Vacant
1/17/2023 3:05:03 AM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Vacant
1/17/2023 3:04:47 AM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Occupied
1/17/2023 3:02:46 PM,SI42ZC02ASF/DC03 ,027007042,SF/DC03 TP1,Vacant
1/17/2023 3:02:28 AM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Vacant
1/17/2023 3:02:15 AM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Occupied
1/17/2023 3:02:05 AM,SI08ZC02BSF/DC03 ,027009008,SF/DC03 TP1,Vacant
1/17/2023 3:02:02 PM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Vacant
1/17/2023 3:01:54 AM,SI08ZC02BSF/DC03 ,027009008,SF/DC03 TP1,Occupied
1/17/2023 3:01:46 AM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Vacant
1/17/2023 3:01:31 AM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Occupied
1/17/2023 3:01:06 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/17/2023 3:00:55 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/17/2023 3:00:45 PM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Vacant
1/17/2023 2:58:48 PM,SI54ZC01ASF/DC03 ,027006054,SF/DC03 TP1,Occupied
1/17/2023 2:58:37 PM,SI13ZC01ASF/DC03 ,027006013,SF/DC03 TP1,Vacant
1/17/2023 2:57:57 AM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Vacant
1/17/2023 2:57:36 PM,SI16ZC01ASF/DC03 ,027006016,SF/DC03 TP1,Vacant
1/17/2023 2:57:36 AM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Occupied
1/17/2023 2:56:32 PM,SI38ZC01BSF/DC03 ,027008038,SF/DC03 TP1,Vacant
1/17/2023 2:56:31 PM,SI32ZC01ASF/DC03 ,027006032,SF/DC03 TP1,Vacant
1/17/2023 2:56:22 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Vacant
1/17/2023 2:55:32 PM,SI08ZC01ASF/DC03 ,027006008,SF/DC03 TP1,Vacant
1/17/2023 2:54:55 PM,SI07ZC02ASF/DC03 ,027007007,SF/DC03 TP1,Vacant
1/17/2023 2:52:33 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Vacant
1/17/2023 2:52:12 AM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Vacant
1/17/2023 2:51:44 AM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Occupied
1/17/2023 2:49:35 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Vacant
1/17/2023 2:48:38 PM,SI60ZC02BSF/DC03 ,027009060,SF/DC03 TP1,Occupied
1/17/2023 2:44:38 PM,SI55ZC01ASF/DC03 ,027006055,SF/DC03 TP1,Vacant
1/17/2023 2:43:20 PM,SI59ZC02BSF/DC03 ,027009059,SF/DC03 TP1,Occupied
1/17/2023 2:43:14 PM,SI51ZC02BSF/DC03 ,027009051,SF/DC03 TP1,Vacant
1/17/2023 2:43:07 PM,SI51ZC02BSF/DC03 ,027009051,SF/DC03 TP1,Occupied
1/17/2023 2:40:21 AM,SI48ZC01BSF/DC03 ,027008048,SF/DC03 TP1,Vacant
1/17/2023 2:39:52 AM,SI48ZC01BSF/DC03 ,027008048,SF/DC03 TP1,Occupied
1/17/2023 2:37:05 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Vacant
1/17/2023 2:36:07 PM,SI23ZC01ASF/DC03 ,027006023,SF/DC03 TP1,Occupied
1/17/2023 2:35:25 PM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Vacant
1/17/2023 2:33:23 PM,SI44ZC01ASF/DC03 ,027006044,SF/DC03 TP1,Vacant
1/17/2023 2:32:00 PM,SI14ZC02ASF/DC03 ,027007014,SF/DC03 TP1,Occupied
1/17/2023 2:31:54 PM,SI14ZC02ASF/DC03 ,027007014,SF/DC03 TP1,Vacant
1/17/2023 2:31:48 PM,SI14ZC02ASF/DC03 ,027007014,SF/DC03 TP1,Occupied
1/17/2023 2:30:53 PM,SI60ZC02BSF/DC03 ,027009060,SF/DC03 TP1,Vacant
1/17/2023 2:30:33 AM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Vacant
1/17/2023 2:30:23 AM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Occupied
1/17/2023 2:30:04 PM,SI62ZC02ASF/DC03 ,027007062,SF/DC03 TP1,Vacant
1/17/2023 2:26:38 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Vacant
1/17/2023 2:26:02 AM,SI39ZC01BSF/DC03 ,027008039,SF/DC03 TP1,Vacant
1/17/2023 2:25:56 PM,SI31ZC02BSF/DC03 ,027009031,SF/DC03 TP1,Occupied
1/17/2023 2:25:45 AM,SI39ZC01BSF/DC03 ,027008039,SF/DC03 TP1,Occupied
1/17/2023 2:25:33 PM,SI47ZC02ASF/DC03 ,027007047,SF/DC03 TP1,Occupied
1/17/2023 2:25:04 PM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Occupied
1/17/2023 2:25:03 AM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Vacant
1/17/2023 2:24:44 AM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Occupied
1/17/2023 2:24:11 PM,SI33ZC02ASF/DC03 ,027007033,SF/DC03 TP1,Vacant
1/17/2023 2:24:03 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Vacant
1/17/2023 2:23:50 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Occupied
1/17/2023 2:23:49 PM,SI59ZC02BSF/DC03 ,027009059,SF/DC03 TP1,Vacant
1/17/2023 2:23:02 AM,SI13ZC02BSF/DC03 ,027009013,SF/DC03 TP1,Vacant
1/17/2023 2:22:47 AM,SI13ZC02BSF/DC03 ,027009013,SF/DC03 TP1,Occupied
1/17/2023 2:22:37 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Occupied
1/17/2023 2:22:29 PM,SI23ZC01ASF/DC03 ,027006023,SF/DC03 TP1,Vacant
1/17/2023 2:22:27 PM,SI54ZC02ASF/DC03 ,027007054,SF/DC03 TP1,Vacant
1/17/2023 2:22:24 PM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Occupied
1/17/2023 2:22:15 PM,SI45ZC01ASF/DC03 ,027006045,SF/DC03 TP1,Occupied
1/17/2023 2:22:05 PM,SI06ZC02BSF/DC03 ,027009006,SF/DC03 TP1,Occupied
1/17/2023 2:21:56 PM,SI63ZC02BSF/DC03 ,027009063,SF/DC03 TP1,Occupied
1/17/2023 2:21:56 PM,SI08ZC02BSF/DC03 ,027009008,SF/DC03 TP1,Occupied
1/17/2023 2:19:21 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Vacant
1/17/2023 2:19:06 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Occupied
1/17/2023 2:18:44 PM,SI67ZC01BSF/DC03 ,027008067,SF/DC03 TP1,Occupied
1/17/2023 2:18:33 PM,SI13ZC01ASF/DC03 ,027006013,SF/DC03 TP1,Occupied
1/17/2023 2:18:23 PM,SI27ZC01BSF/DC03 ,027008027,SF/DC03 TP1,Occupied
1/17/2023 2:18:01 AM,SI63ZC01BSF/DC03 ,027008063,SF/DC03 TP1,Vacant
1/17/2023 2:17:52 AM,SI63ZC01BSF/DC03 ,027008063,SF/DC03 TP1,Occupied
1/17/2023 2:12:52 PM,SI62ZC02ASF/DC03 ,027007062,SF/DC03 TP1,Occupied
1/17/2023 2:11:29 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Occupied
1/17/2023 2:10:29 PM,SI13ZC01ASF/DC03 ,027006013,SF/DC03 TP1,Vacant
1/17/2023 2:09:58 PM,SI31ZC01BSF/DC03 ,027008031,SF/DC03 TP1,Occupied
1/17/2023 2:09:57 PM,SI12ZC02BSF/DC03 ,027009012,SF/DC03 TP1,Occupied
1/17/2023 2:09:25 PM,SI60ZC02BSF/DC03 ,027009060,SF/DC03 TP1,Occupied
1/17/2023 2:08:56 PM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Occupied
1/17/2023 2:08:37 PM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Vacant
1/17/2023 2:08:12 PM,SI11ZC02BSF/DC03 ,027009011,SF/DC03 TP1,Occupied
1/17/2023 2:07:34 PM,SI41ZC01BSF/DC03 ,027008041,SF/DC03 TP1,Occupied
1/17/2023 2:06:47 PM,SI03ZC01BSF/DC03 ,027008003,SF/DC03 TP1,Occupied
1/17/2023 2:03:25 PM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Vacant
1/17/2023 2:00:10 PM,SI04ZC01BSF/DC03 ,027008004,SF/DC03 TP1,Occupied
1/17/2023 12:59:22 AM,SI60ZC02ASF/DC03 ,027007060,SF/DC03 TP1,Vacant
1/17/2023 12:59:14 AM,SI60ZC02ASF/DC03 ,027007060,SF/DC03 TP1,Occupied
1/17/2023 12:55:36 PM,SI32ZC02ASF/DC03 ,027007032,SF/DC03 TP1,Vacant
1/17/2023 12:54:13 AM,SI24ZC01ASF/DC03 ,027006024,SF/DC03 TP1,Vacant
1/17/2023 12:54:13 AM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Vacant
1/17/2023 12:54:03 AM,SI24ZC01ASF/DC03 ,027006024,SF/DC03 TP1,Occupied
1/17/2023 12:54:00 AM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Occupied
1/17/2023 12:53:40 PM,SI04ZC01BSF/DC03 ,027008004,SF/DC03 TP1,Vacant
1/17/2023 12:52:00 PM,SI55ZC02ASF/DC03 ,027007055,SF/DC03 TP1,Vacant
1/17/2023 12:51:54 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Vacant
1/17/2023 12:51:54 AM,SI45ZC02BSF/DC03 ,027009045,SF/DC03 TP1,Vacant
1/17/2023 12:51:37 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Occupied
1/17/2023 12:51:35 AM,SI45ZC02BSF/DC03 ,027009045,SF/DC03 TP1,Occupied
1/17/2023 12:51:16 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Vacant
1/17/2023 12:50:43 PM,SI15ZC01ASF/DC03 ,027006015,SF/DC03 TP1,Vacant
1/17/2023 12:50:40 PM,SI06ZC02BSF/DC03 ,027009006,SF/DC03 TP1,Occupied
1/17/2023 12:49:50 PM,SI32ZC01ASF/DC03 ,027006032,SF/DC03 TP1,Vacant
1/17/2023 12:49:02 PM,SI35ZC02BSF/DC03 ,027009035,SF/DC03 TP1,Vacant
1/17/2023 12:48:19 PM,SI74ZC02ASF/DC03 ,027007074,SF/DC03 TP1,Vacant
1/17/2023 12:46:35 AM,SI30ZC01ASF/DC03 ,027006030,SF/DC03 TP1,Vacant
1/17/2023 12:46:20 AM,SI30ZC01ASF/DC03 ,027006030,SF/DC03 TP1,Occupied
1/17/2023 12:46:12 PM,SI09ZC01BSF/DC03 ,027008009,SF/DC03 TP1,Occupied
1/17/2023 12:45:51 AM,SI51ZC02BSF/DC03 ,027009051,SF/DC03 TP1,Vacant
1/17/2023 12:45:39 PM,SI08ZC01BSF/DC03 ,027008008,SF/DC03 TP1,Vacant
1/17/2023 12:45:34 AM,SI51ZC02BSF/DC03 ,027009051,SF/DC03 TP1,Occupied
1/17/2023 12:44:54 PM,SI49ZC02BSF/DC03 ,027009049,SF/DC03 TP1,Vacant
1/17/2023 12:44:27 PM,SI47ZC02ASF/DC03 ,027007047,SF/DC03 TP1,Vacant
1/17/2023 12:44:09 PM,SI06ZC01ASF/DC03 ,027006006,SF/DC03 TP1,Vacant
1/17/2023 12:43:09 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Vacant
1/17/2023 12:43:01 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Occupied
1/17/2023 12:42:11 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Vacant
1/17/2023 12:42:00 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Occupied
1/17/2023 12:41:04 PM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Vacant
1/17/2023 12:38:45 PM,SI42ZC02BSF/DC03 ,027009042,SF/DC03 TP1,Vacant
1/17/2023 12:37:55 PM,SI23ZC02ASF/DC03 ,027007023,SF/DC03 TP1,Occupied
1/17/2023 12:37:39 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Vacant
1/17/2023 12:35:22 PM,SI51ZC01ASF/DC03 ,027006051,SF/DC03 TP1,Vacant
1/17/2023 12:34:54 AM,SI51ZC01ASF/DC03 ,027006051,SF/DC03 TP1,Vacant
1/17/2023 12:34:48 AM,SI51ZC01ASF/DC03 ,027006051,SF/DC03 TP1,Occupied
1/17/2023 12:34:06 PM,SI70ZC02ASF/DC03 ,027007070,SF/DC03 TP1,Vacant
1/17/2023 12:31:12 PM,SI18ZC01ASF/DC03 ,027006018,SF/DC03 TP1,Vacant
1/17/2023 12:30:09 AM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Vacant
1/17/2023 12:30:00 AM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Occupied
1/17/2023 12:28:52 PM,SI09ZC01BSF/DC03 ,027008009,SF/DC03 TP1,Vacant
